Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,0.3898,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,0.0351,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,3989.1366,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,10.9154,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,9.3084,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,1997,1997,3050,FAO TIER 1,kt,4009.3603,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,0.2269,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,0.0264,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,3216.4197,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,6.3523,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,7.0013,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,1998,1998,3050,FAO TIER 1,kt,3229.7733,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,0.303,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,0.0262,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,3233.0197,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,8.4835,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,6.9504,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,1999,1999,3050,FAO TIER 1,kt,3248.4536,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,0.1474,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,0.0264,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,3261.3366,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,4.1271,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,6.9899,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2000,2000,3050,FAO TIER 1,kt,3272.4537,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,0.1576,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,0.0294,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,3415.2897,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,4.4133,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,7.8032,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2001,2001,3050,FAO TIER 1,kt,3427.5062,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,0.1795,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,0.0278,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,3253.1785,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,5.0261,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,7.3569,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2002,2002,3050,FAO TIER 1,kt,3265.5616,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,0.1824,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,0.0299,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,3324.1404,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,5.1071,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,7.9325,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2003,2003,3050,FAO TIER 1,kt,3337.18,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,0.1897,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,0.0301,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,3241.4452,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,5.3106,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,7.9709,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2004,2004,3050,FAO TIER 1,kt,3254.7268,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,0.2131,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,0.0334,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,3621.7,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,5.9664,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,8.8473,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2005,2005,3050,FAO TIER 1,kt,3636.5137,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,0.2507,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,0.037,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,3908.9668,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,7.0185,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,9.8167,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2006,2006,3050,FAO TIER 1,kt,3925.802,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,0.274,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,0.0375,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,4001.3151,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,7.6711,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,9.9356,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2007,2007,3050,FAO TIER 1,kt,4018.9219,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,0.2951,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,0.037,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,3982.2821,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,8.2625,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,9.7978,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2008,2008,3050,FAO TIER 1,kt,4000.3424,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,0.2581,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,0.03,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,3316.0522,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,7.226,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,7.9569,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2009,2009,3050,FAO TIER 1,kt,3331.235,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,0.2568,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,0.0305,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,3381.7586,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,7.1899,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,8.0804,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2010,2010,3050,FAO TIER 1,kt,3397.0289,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,0.2468,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,0.031,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,3170.776,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,6.911,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,8.2187,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2011,2011,3050,FAO TIER 1,kt,3185.9057,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,0.2687,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,0.0371,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,3205.8772,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724413,Emissions (CO2eq) from CH4 (AR5),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,7.5246,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,724313,Emissions (CO2eq) from N2O (AR5),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,9.8405,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,723113,Emissions (CO2eq) (AR5),6506,Food Packaging,2012,2012,3050,FAO TIER 1,kt,3223.2423,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7225,Emissions (CH4),6506,Food Packaging,2013,2013,3050,FAO TIER 1,kt,0.2605,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7230,Emissions (N2O),6506,Food Packaging,2013,2013,3050,FAO TIER 1,kt,0.0341,E,Estimated value,,
GT,Emissions totals,826,United Kingdom of Great Britain and Northern Ireland,7273,Emissions (CO2),6506,Food Packaging,2013,2013,3050,FAO TIER 1,kt,2988.454,E,Estimated value,,
